309,"PGTO FATURA SANEPAR REF. MES [DICDATAMESANO] [DICTEXTO]"
310,"PGTO CFE RECIBO [DICTEXTO]"
311,"PGTO DESPESAS C/ CARTORIO N/MES [DICDATAMESANO] [DICTEXTO]"
312,"PGTO INSS CFE GPS REF. MES. [DICTEXTO]"
313,"PGTO CFE RECIBO A CURIA REF. REVISTA MARINGÁ MISSÃO REF MÊS [DICDATAMESANO] [DICEDITORMEMO]"
314,"PGTO DESPESAS C/ MATERIAL DE ESCRITORIO N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
315,"PGTO DESPESAS C/ MEDICAMENTOS N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
316,"PGTO FGTS CFE GFIP REF MES [DICDATAMESANO] [DICTEXTO]"
317,"PGTO DESPESAS C/PEDAGIO NO MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
318,"PGTO CFE RECIBO A CÚRIA REF. [DICTEXTO] MÊS [DICDATAMESANO] [DICEDITORMEMO]"
319,"PGTO DESPESAS C/ VIAGENS E ESTADIAS NO MES [DICDATAMESANOATUAL] [DICTEXTO]"
320,"PGTO PIS FOLHA DE PGTO CFE DARF MES.[DICDATAMESANO] [DICTEXTO]"
321,"PGTO CFE RECIBO A CÚRIA REF. CONTRIBUIÇÃO MÊS [DICDATAMESANO] [DICEDITORMEMO]"
322,"PGTO DESPESAS C/ XEROX E COPIAS N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
323,"PGTO CFE RECIBO VALE MERCADO REF. MÊS [DICDATAMESANO] [DICTEXTO]"
324,"PGTO JUROS/MULTAS S/FGTS CFE GFIP MÊS [DICDATAMESANO] [DICTEXTO]"
325,"PGTO DESPESAS C/COMBUSTIVEIS E LUBRIFICANTES NO MES [DICDATAMESANOATUAL] [DICTEXTO]"
326,"PGTO CONDOMINIO [DICTEXTO]"
327,"PGTO DESPESAS C/ MATERIAL DE USO E CONSUMO N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
328,"PGTO ISSQN RETIDO S/NF.[DICNUMERICO] - [DICTEXTO] - PAROQUIA [DICTEXTOCONTADEB]"
329,"PGTO DISPENDIOS C/ ALIMENTAÇÃO NO MES [DICDATAMESANOATUAL] [DICTEXTO]"
330,"PGTO CÔNGRUA A IRMÃ [DICTEXTO] REF. MÊS[DICDATAMESANO] [DICTEXTO]"
331,"PGTO DUPLICATA Nº [DICNUMERICO] DE [DICTEXTOCONTADEB] [DICTEXTO]"
332,"PGTO CONGRUA PE. [DICTEXTO] REF.MÊS [DICDATAMESANO] [DICEDITORMEMO]"
333,"PGTO SALARIO CFE HOLERITE MES [DICDATAMESANO] DE  [DICTEXTO] [DICEDITORMEMO]"
334,"PGTO ENCARGOS SOCIAIS E HONORARIOS CONTABEIS REF. MÊS[DICDATAMESANO] - [DICTEXTOCONTADEB] [DICTEXTO]"
335,"PGTO ESPORTULAS PE.[DICTEXTO] REF. MÊS [DICDATAMESANO] [DICTEXTO]"
336,"PGTO CONTRIBUIÇÃO SINDICAL AO SINDICATO [DICTEXTO] REF. MÊS [DICDATAMESANO] [DICTEXTO]"
337,"PGTO NOTA FISCAL Nº.[DICNUMERICO] DE [DICTEXTOCONTADEB]"
338,"PGTO FATURA A BRASIL TELECOM S.A. FONE Nº [DICNUMERICO] VCTO [DICDATA] [DICTEXTO]"
339,"PGTO CONTR.SINDICAL REF MES [DICDATAMESANO] PARA SINDICATO [DICTEXTO]"
340,"PGTO REVERSÃO SALARIAL REF. MES [DICDATAMESANOANTERIOR] PARA SINDICATO [DICTEXTO]"
341,"PGTO JUROS/MULTA S/INSS CFE GPS MÊS [DICTEXTO]"
342,"VLR NOTA FISCAL Nº.[DICNUMERICO] DE [DICTEXTO] [DICTEXTOCONTACRED]"
343,"PGTO JUROS/MULTAS S/ISSQN CFE. GUIA N/MÊS [DICTEXTO]"
344,"PGTO MENSALIDADE AO SIAM REF. MÊS [DICDATAMESANO] [DICTEXTO]"
345,"VLR.ADIC.FUNCÃO ACUMULADA A PAGAR CF FOLHA PGTO MES.[DICDATAMESANO] [DICTEXTO]"
346,"VLR ADICIONAL NOTURNO A PAGAR CFE FOLHA PGTO MES[DICDATAMESANO] [DICTEXTO]"
347,"PGTO MENSALIDADE MÊS [DICDATAMESANO] AO SEMINÁRIO [DICTEXTO]"
348,"PGTO FATURA ÁGUA (SAMAE) REF. MÊS [DICDATAMESANO] Nº[DICNUMERICO] [DICTEXTO]"
349,"PGTO FATURA CONTRATO Nº[DICNUMERICO] [DICTEXTO]"
350,"VALOR REFERENTE [DICTEXTO] [DICDATAMESANO]"
351,"PGTO FATURA COPEL REF. MÊS [DICDATAMESANO] Nº [DICNUMERICO] [DICTEXTO]"
352,"VLR ANUENIO S/SALARIOS A PAGAR CFE FOLHA PGTO MES [DICDATAMESANOATUAL] [DICTEXTO]"
353,"PGTO FATURA EMBRATEL Nº [DICNUMERICO] VCTO [DICDATA] REF. MES [DICDATAMESANO] [DICTEXTO]"
354,"VLR DESCONTO OBTIDO [DICTEXTO]"
355,"VLR COMISSÕES S/SALARIOS A PAGAR CFE FOLHA PGTO MES[DICDATAMESANOATUAL] [DICTEXTO]"
356,"PGTO FATURA GLOBAL VILLAGE TELECOM LTDA MÊS [DICDATAMESANO] [DICTEXTO]"
357,"PGTO FATURA INTELIG REF. MÊS [DICDATAMESANO] [DICTEXTO]"
358,"PGTO NF. Nº [DICNUMERICO] DE [DICTEXTOCONTADEB] [DICTEXTO]"
359,"PGTO FATURA Nº [DICNUMERICO] A SKY BRASIL SERVIÇOS LTDA [DICTEXTO]"
360,"VLR DSR A PAGAR CFE FOLHA PGTO MES[DICDATAMESANOATUAL] [DICTEXTO]"
361,"PGTO NOTA CONTABE (OBRA) MÊS [DICDATAMESANO] [DICTEXTO]"
362,"PGTO FATURA SANEPAR REF. MÊS [DICDATAMESANO] MATRICULA Nº [DICNUMERICO] [DICTEXTO]"
363,"VLR DSR S/COMISSÕES A PAGAR CFE FOLHA PGTO MES [DICDATAMESANOATUAL] [DICTEXTO]"
364,"PGTO NOTA CONTABE LTDA REF. MÊS [DICDATAMESANO] [DICTEXTO]"
365,"PGTO FATURA TELEFONE GVT Nº [DICNUMERICO] VCTO [DICDATA] REF. MÊS [DICDATAMESANO] [DICTEXTO]"
366,"VLR HORAS EXTRAS 50% A PAGAR CFE FOLHA PGTO MES [DICDATAMESANOATUAL] [DICTEXTO]"
367,"VLR REFLEXO H.E. A PAGAR CF FOLHA PAGTO MES[DICDATAMESANOATUAL] [DICTEXTO]"
368,"VLR SALARIO NORMAL A PAGAR CFE FOLHA PAGTO MES [DICDATAMESANOATUAL] [DICTEXTO]"
369,"VLR CONTR.CONFEDERATIVA DESC.SALARIOS CFE FOLHA PGTO MES [DICDATAMESANOATUAL][DICTEXTO]"
370,"VLR CONTR.SINDICAL DESC. S/SALARIOS CFE FOLHA PGTO MES[DICDATAMESANOATUAL]"
371,"VLR DSR DESC.S/SALARIOS A PAGAR CFE FOLHA PGTO MES [DICDATAMESANOATUAL]"
372,"VLR FALTAS DESC.S/SALARIOS A PAGAR CFE FOLHA PGTO MES [DICDATAMESANOATUAL]"
373,"VLR FALTAS DESC. S/SALARIOS A PAGAR CFE FOLHA PGTO MES[DICDATAMESANOATUAL]"
374,"VLR INSS DESC.S/SALARIOS A PAGAR CFE FOLHA PGTO MES [DICDATAMESANOATUAL][DICTEXTO]"
375,"PGTO PENSÃO ALIMENTICIA A [DICTEXTO] REF. MÊS [DICDATAMESANO] [DICTEXTO]"
376,"VLR IRRF RETIDO S/SALARIOS A PAGAR CFE FOLHA PGTO MES [DICDATAMESANOATUAL] [DICTEXTO]"
377,"PGTO FATURA TELEFONE VIVO S. A. REF. MÊS [DICDATAMESANO] [DICTEXTO]"
378,"PGTO FATURA TIM SUL S/A VCTO [DICNUMERICO] [DICTEXTO] [DICDATA] [DICTEXTO]"
379,"PGTO FGTS CFE GFIP (OBRA) REF. MÊS[DICDATAMESANO] [DICTEXTO]"
380,"PGTO FGTS CFE GFIP REF. MÊS [DICDATAMESANO] [DICTEXTO]"
381,"VLR SEGURO DE VIDA DESC.S/SALARIOS CFE FOLHA PGTO MES [DICDATAMESANOATUAL] [DICTEXTO]"
382,"VLR VALE TRANSP. DESC.S/SALARIOS CFE FOLHA PGTO MES [DICDATAMESANOATUAL] [DICTEXTO]"
383,"PGTO GRFC-FGTS S/RCT DE [DICTEXTO]"
384,"PGTO IRRF CFE DARF DA NF. Nº [DICNUMERICO] [DICTEXTO]"
385,"PGTO IRRF S/AUTONOMOS CFE DARF REF. MÊS [DICDATAMESANO] [DICTEXTO]"
386,"PGTO IRRF S/FERIAS DE [DICTEXTO] CFE DARF [DICTEXTO]"
387,"VLR REVERSÃO SALARIAL DESC. S/SALARIOS CFRE FOLHA PGTO MES [DICDATAMESANOATUAL] [DICTEXTO]"
388,"PGTO INSS CFE GPS (OBRA) REF. MÊS [DICDATAMESANO] [DICTEXTO]"
389,"PGTO INSS CFE GPS REF. NF. Nº [DICNUMERICO] [DICTEXTO]"
390,"PGTO INSS CFE GPS REF. MÊS [DICDATAMESANO] [DICTEXTO]"
391,"PGTO INSS E HONORARIOS S/13º SALARIO/[DICANO] - PAROQUIA[DICTEXTO]"
392,"PGTO PIS FOLHA DE PGTO CFE DARF (OBRA) REF. MÊS [DICDATAMESANO] [DICTEXTO]"
393,"PGTO IPVA/[DICANO] VEICULO PLACA [DICTEXTO] RENAVAM Nº[DICNUMERICO] [DICTEXTO]"
394,"PGTO IRRF S/CONGRUA CFE DARF REF. MES [DICDATAMESANO] [DICTEXTO]"
395,"PGTO IRRF S/SALARIOS CFE DARF REF. MÊS [DICDATAMESANO] [DICTEXTO]"
396,"PGTO PIS FOLHA DE PGTO CFE DARF REF. MÊS [DICDATAMESANO] [DICTEXTO]"
397,"PGTO RECIBO DE FÉRIAS A [DICTEXTO]"
398,"PGTO RECIBO NF. Nº [DICNUMERICO] DE [DICTEXTOCONTADEB] [DICTEXTO]"
399,"PGTO REPASSE AO CRAASAN REF. MÊS [DICDATAMESANO] [DICTEXTO]"
400,"PGTO REPASSE AO IFAMA REF. MÊS [DICDATAMESANO] [DICTEXTO]"
401,"PGTO RESCISÃO DE [DICTEXTO]"
402,"PGTO REVERSÃO SALARIAL AO SINDICATO [DICTEXTO]"
403,"PGTO RPA DE [DICTEXTO]"
404,"PGTO SALÁRIO DE [DICTEXTO] REF. MÊS [DICDATAMESANO] [DICEDITORMEMO]"
405,"PGTO SALÁRIOS (OBRA) REF. MÊS [DICTEXTO]"
406,"PGTO SEGURO DE VIDA (OBRA) REF. MÊS [DICDATAMESANO] [DICTEXTO]"
407,"PGTO SINDIMED REF. MÊS [DICTEXTO]"
408,"PGTO VALE MERCADO (OBRA) REF. MÊS [DICDATAMESANO] [DICTEXTO]"
409,"PGTO JUROS/MULTAS S/ENCARGOS SOCIAIS REF. MÊS[DICDATAMESANO] [DICTEXTO]"
410,"VLR AVISO PREVIO REAVIDO S/RCT DE [DICTEXTO]"
411,"VLR CONTRIBUIÇÃO SINDICAL RETIDA S/FÉRIAS A PAGAR DE [DICTEXTO]"
412,"VLR 13º SALARIO MATERNIDADE S/RCT A PAGAR [DICTEXTO]"
413,"VLR CONTRIBUIÇÃO SINDICAL RETIDA S/RCT A PAGAR DE [DICTEXTO]"
414,"VLR 13º SALARIO A PAGAR [DICDATAMESANO] [DICTEXTO]"
415,"PGTO CONTRIBUIÇÃO SOCIAL-FGTS 10% MULTAS S/RCT DE [DICTEXTO]"
416,"VLR 13º SALARIO A PAGAR S/RCT DE [DICTEXTO]"
417,"VLR CONTRIBUIÇÃO CONFEDERATIVA DEDUZIDA S/SALARIOS A PAGAR (OBRA) MES[DICTEXTO]"
418,"VLR 13º SALÁRIO INDENIZADO S/RCT DE [DICTEXTO]"
419,"VLR CONTRIBUIÇÃO A PAGAR AO PE.[DICTEXTO] REF. MES[DICDATAMESANO] [DICTEXTO]"
420,"VLR ABONO PECUNIARIO A PAGAR A [DICTEXTO]"
421,"VLR ADIANTAMENTO 1ª PCLA 13º SALARIO/[DICANO]"
422,"VLR ADIANTAMENTO DE CÔNGRUA AO [DICTEXTO]"
423,"VLR CONTRIBUIÇÃO AO PE.[DICTEXTO] REF. SALARIO DOMESTICA CASA PAROQUIAL MES[DICDATAMESANO][DICTEXTO]"
424,"VLR ADICIONAL DE FÉRIAS INDENIZADAS S/RCT A PAGAR DE [DICTEXTO]"
425,"VLR CONTRIBUIÇÃO AO PE.[DICTEXTO] REF.FGTS-DOMESTICA CASA PAROQUIAL REF.MES[DICDATAMESANO][DICTEXTO]"
426,"VLR ADICIONAL NOTURNO S/RESCISÃO DE [DICTEXTO]"
427,"VLR CONTRIBUIÇÃO SINDICAL RETIDA S/SALARIOS A PAGAR REF. MES[DICDATAMESANO] [DICTEXTO]"
428,"VLR ADICIONAL S/ABONO PECUNIÁRIO A PAGAR A [DICTEXTO]"
429,"VLR CREDITO RENDIMENTOS S/APLICAÇÃO NO MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
430,"VLR ADICIONAL DE FÉRIAS A PAGAR DE [DICTEXTO]"
431,"VLR CREDITO RENDIMENTO S/POUPANÇA NO MES [DICDATAMESANOATUAL] [DICTEXTO]"
432,"VLR ADICIONAL DE FÉRIAS INDENIZADAS S/RCT DE [DICTEXTO]"
433,"VLR CUPOM FISCAL Nº [DICNUMERICO] -  [DICTEXTOCONTACRED]"
434,"VLR ADICIONAL NOTURNO A PAGAR S/SALARIO REF. MÊS [DICDATAMESANO] [DICTEXTO]"
435,"VLR DSR A PAGAR S/SALARIOS REF. MES [DICDATAMESANO] [DICTEXTO]"
436,"VLR DSR HORAS S/RCT A PAGAR DE [DICTEXTO]"
437,"VLR DSR S/HORAS A PAGAR S/SALARIOS MES [DICDATAMESANO] [DICTEXTO]"
438,"VLR ADIANTAMENTO REF. ESTOURO DO MÊS S/SALÁRIO A PAGAR [DICTEXTO]"
439,"VLR DSR S/HORAS AULAS A PAGAR REF. MES[DICDATAMESANO] [DICTEXTO]"
440,"VLR DSR TRABALHADO 100% A PAGAR MES[DICDATAMESANO] [DICTEXTO]"
441,"VLR DESCONTO ADIANTAMENTO S/SALARIOS MÊS [DICDATAMESANO] [DICTEXTO]"
442,"VLR DEBITO IR RETIDO S/POUPANÇA N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
443,"VLR DEBITO APLICAÇÃO FINANCEIRA N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
444,"VLR APLICAÇÃO FINANCEIRA REALIZADA NO MÊS [DICTEXTO]"
445,"VLR DEBITO DESPESAS BANCARIAS NO MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
446,"VLR APROPRIAÇÃO [DICTEXTO] DA APÓLICE Nº [DICNUMERICO] - [DICTEXTO]"
447,"VLR DEBITO FATURA BRASIL TELECOM S/A FONE Nº ([DICNUMERICO])[DICNUMERICO] - [DICTEXTO]"
448,"VLR AUXILIO DOENÇA S/SALÁRIOS A PAGAR MES[DICDATAMESANOATUAL]"
449,"VLR DEBITO FATURA COPEL REF. MES [DICDATAMESANO] Nº [DICNUMERICO] [DICTEXTO]"
450,"VLR DEBITO FATURA EMBRATEL FONE Nº[DICNUMERICO] VCTO[DICDATA] [DICTEXTO]"
451,"VLR AVISO PRÉVIO INDENIZADO S/RCT DE [DICTEXTO]"
452,"VLR AVISO PRÉVIO REAVIDO S/RCT DE [DICTEXTO]"
453,"VLR DEBITO FATURA GVT FONE Nº[DICNUMERICO] VCTO [DICDATA] [DICTEXTO]"
454,"VLR DEBITO FATURA SAMAE (AGUA) REF. MES[DICDATAMESANO] [DICTEXTO]"
455,"VLR AVISO PREVIO S/RESCISÃO DE [DICTEXTO]"
456,"VLR DEBITO FATURA SANEPAR REF. MES [DICDATAMESANO] MATRICULA[DICNUMERICO] [DICTEXTO]"
457,"VLR DEBITO FATURA TIM CELULAR VCTO[DICDATA] [DICTEXTO]"
458,"VLR DEBITO IOF NO MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
459,"VLR DEBITO JUROS S/SALDO DEVEDOR NO MES [DICDATAMESANOATUAL] [DICTEXTO]"
460,"VLR CHEQUE COMPENSADO NO MÊS Nº [DICNUMERICO] [DICTEXTO]"
461,"VLR DEBITO NET TV POR ASSINATURA REF. MES [DICDATAMESANO] [DICTEXTO]"
462,"VLR CHEQUE DEPOSITADO DEVOLVIDO NO MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
463,"VLR DEBITO UNIMED-MARINGA REF. PLANO SAUDE PE.[DICTEXTO] VCTO[DICDATA] [DICTEXTO]"
464,"VLR DEPOSITOS DEVOLVIDOS N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
465,"VLR CHEQUE EMITIDO Nº [DICNUMERICO] [DICTEXTO]"
466,"VLR DEPOSITOS EFETUADOS NO MÊS [DICDATAMESANOATUAL] [DICTEXTO] [DICTEXTO]"
467,"VLR COMPLEMENTO PISO GARANTIA S/SALÁRIO A PAGAR"
468,"VLR DESCONTO ADIANTAMENTO CONGRUA PE.[DICTEXTO] REF.MES[DICDATAMESANO] [DICTEXTO]"
469,"VLR DESCONTO ADIANTAMENTO ESPECIAL S/SALARIOS N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
470,"VLR CÔNGRUA A PAGAR A IRMÃ [DICTEXTO] REF. MÊS [DICDATAMESANO] [DICTEXTO]"
471,"VLR DESCONTO ADIANTAMENTO SALARIO S/RCT DE[DICTEXTO]"
472,"VLR CÔNGRUA A PAGAR PADRE [DICTEXTO] REF. MÊS [DICDATAMESANO] [DICTEXTO]"
473,"VLR CONHECIMENTO DE FRETE A PAGAR Nº [DICNUMERICO] [DICTEXTO]"
474,"VLR CONTRIBUIÇÃO CONFEDERATIVA RETIDA S/RCT A PAGAR DE [DICTEXTO]"
475,"VLR DESCONTO CONTRIBUIÇÃO SINDICAL S/FERIAS N/MES[DICDATAMESANO] [DICTEXTO]"
476,"VLR DESCONTO INSS DIFERENCIA FÉRIAS S/RCT DE [DICTEXTO]"
477,"VLR DESCONTO CONTRIBUIÇÃO SINDICAL S/SALARIOS (OBRA) MES[DICDATAMESANO] [DICTEXTO]"
478,"VLR DESCONTO MULTA ESTABILIDADE[DICTEXTO]"
479,"VLR DESCONTO CONTRIBUIÇÃO SINDICAL S/SALARIOS MES[DICDATAMESANO] [DICTEXTO]"
480,"VLR DESCONTO PLANO DE SAÚDE-FUNCIONÁRIO REF. MÊS [DICDATAMESANO] [DICTEXTO]"
481,"VLR DESCONTO REVERSÃO SALARIAL S/SALARIOS REF. MÊS [DICDATAMESANO] [DICTEXTO]"
482,"VLR DESCONTO DIAS FALTAS S/SALARIOS MES[DICDATAMESANO] [DICTEXTO]"
483,"VLR DESCONTO DIAS FALTAS DSR S/SALARIOS MES [DICDATAMESANO] [DICTEXTO]"
484,"VLR DESCONTO VALE TRANSPORTE S/SALÁRIO (OBRA) N/MÊS[DICDATAMESANOATUAL] [DICTEXTO]"
485,"VLR DESCONTO FALTAS S/SALARIOS A PAGAR MES[DICDATAMESANOATUAL] [DICTEXTO]"
486,"VLR DESCONTO VALE TRANSPORTE S/RCT DE [DICTEXTO]"
487,"VLR DESCONTO 480 CLT S/RCT DE [DICTEXTO]"
488,"VLR DESCONTO ABONO PECUNIÁRIO S/FERIAS DE [DICTEXTO]"
489,"VLR DESCONTO ADIANTAMENTO ESPECIAL S/RCT DE [DICTEXTO]"
490,"VLR DESCONTO ADIANTAMENTO FERIAS DE [DICTEXTO]"
491,"VLR DESCONTO ADIANTAMENTO SALÁRIO N/MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
492,"VLR DESCONTO ADIANTAMENTO SALÁRIO S/RCT DE [DICTEXTO]"
493,"VLR DESCONTO ALUGUEL S/SALÁRIO MÊS [DICDATAMESANO] DE [DICTEXTO]"
494,"VLR DESCONTO CONTRIBUIÇÃO CONFEDERATIVA S/SALÁRIOS (OBRA) A PAGAR [DICTEXTO]"
495,"VLR DESCONTO DSR S/SALÁRIOS A PAGAR [DICTEXTO]"
496,"VLR DESCONTO FALTAS DIAS S/SALARIOS A PAGAR [DICTEXTO]"
497,"VLR DESCONTO HORAS AFASTADA 13º ADIANTAMENTO [DICTEXTO]"
498,"VLR DESCONTO FALTAS S/RCT DE [DICTEXTO]"
499,"VLR DESCONTO HORAS AFASTADA 13º SALARIO/[DICANO]"
500,"VLR DESCONTO HORAS AFASTADAS N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
501,"VLR DESCONTO HORAS AFASTADAS S/13º SALÁRIO"
502,"VLR DESCONTO HORAS FALTAS DSR S/SALARIOS (OBRA) MES[DICDATAMESANO] [DICTEXTO]"
503,"VLR DESCONTO HORAS FALTAS S/RCT DE [DICTEXTO]"
504,"VLR DESCONTO HORAS FALTAS DSR S/SALARIOS N/MES[DICDATAMESANO] [DICTEXTO]"
505,"VLR DESCONTO MULTA ESTABILIDADE S/RCT DE [DICTEXTO]"
506,"VLR DESCONTO REVERSÃO SALARIAL S/SALÁRIOS (OBRA) MÊS [DICDATAMESANO] [DICTEXTO]"
507,"VLR DESCONTO HORAS FALTAS S/SALARIOS MES [DICDATAMESANO] [DICTEXTO]"
508,"VLR. DESCONTO REVESÃO SALARIAL S/RCT DE [DICTEXTO]"
509,"VLR DESCONTO SALÁRIO MATERNIDADE NO MÊS [DICDATAMESANO] [DICTEXTO]"
510,"VLR FERIAS INDENIZADAS S/RCT A PAGAR DE [DICTEXTO]"
511,"VLR DESCONTO SALDO DEVEDOR MÊS ANTERIOR DE [DICTEXTO]"
512,"VLR DESCONTO PAGO INDEVIDAMENTE S/SALÁRIOS [DICTEXTO]"
513,"VLR FERIAS PROPORCIONAIS S/RCT DE [DICTEXTO]"
514,"VLR FERIAS PROPORCIONAIS INDENIZADAS S/RCT A PAGAR DE[DICTEXTO]"
515,"VLR DESPESAS C/COMBUSTIVEIS E LUBRIFICANTES N/MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
516,"VLR FERIAS VENCIDAS INDENIZADAS S/RCT A PAGAR DE[DICTEXTO]"
517,"VLR FGTS (OBRA) A PAGAR REF. MES[DICDATAMESANO] [DICTEXTO]"
518,"VLR DEVOLUÇÃO DESCONTO INDEVIDO S/SALÁRIOS A PAGAR MÊS [DICDATAMESANO] [DICTEXTO]"
519,"VLR FGTS 13º SALARIO S/RCT DE[DICTEXTO]"
520,"VLR DEVOLUÇÃO DESCONTO INSS S/FÉRIAS A MAIOR MÊS ANTERIOR"
521,"VLR FGTS A PAGAR REF. 2º PARCELA 13º SALARIO/[DICANO] [DICTEXTO]"
522,"VLR DEVOLUÇÃO DESCONTO INDEVIDO EM RCT DE [DICTEXTO]"
523,"VLR FGTS A PAGAR REF. 1º PARCELA 13º SALARIO/[DICANO] [DICTEXTO]"
524,"VLR FGTS A PAGAR S/RCT DE[DICTEXTO]"
525,"VLR DIFERENÇA 1/3 DE FÉRIAS A PAGAR DE [DICTEXTO]"
526,"VLR FGTS MES ANTERIOR A RCT A PAGAR DE[DICTEXTO]"
527,"VLR DIFERENÇA SALARIOS MESES ANTERIOR A PAGAR [DICTEXTO]"
528,"VLR FGTS MULTA RESCISORIA RCT A PAGAR DE[DICTEXTO]"
529,"VLR FGTS S/13º SALARIO/[DICANO] A PAGAR [DICTEXTO]"
530,"VLR DIFERENÇA ABONO FÉRIAS A PAGAR DE [DICTEXTO]"
531,"VLR FGTS S/FERIAS A PAGAR REF. MES[DICDATAMESANO] [DICTEXTO]"
532,"VLR DIFERENÇA DE FÉRIAS A PAGAR DE [DICTEXTO]"
533,"VLR GRATIFICAÇÕES A PAGAR S/SALARIOS REF. MES [DICDATAMESANO] [DICTEXTO]"
534,"VLR HORA ATIVIDADE A PAGAR S/RCT DE[DICTEXTO]"
535,"VLR DIFERENÇA DE SALÁRIOS A PAGAR S/RCT DE [DICTEXTO]"
536,"VLR HORA ATIVIDADE A PAGAR S/SALARIOS MES[DICDATAMESANO] [DICTEXTO]"
537,"VLR HORAS ADICIONAL NOTURNO A PAGAR [DICTEXTO]"
538,"VLR DIFERENÇA HORAS EXTRAS E REFLEXOS A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
539,"VLR HORAS AFASTADA ACIDENTE TRABALHO S/SALARIO A PAGAR"
540,"VLR HORAS AFASTADA DOENCA S/SALARIOS A PAGAR [DICTEXTO]"
541,"VLR DIFERENÇA HORAS EXTRAS E REFLEXOS A PAGAR S/RCT DE [DICTEXTO]"
542,"VLR HORAS AULAS A PAGAR S/RCT DE [DICTEXTO]"
543,"VLR HORAS AULAS A PAGAR S/SALARIOS MES [DICDATAMESANOATUAL] [DICTEXTO]"
544,"VLR DSR TRABALHO 100% S/SALÁRIOS A PAGAR"
545,"VLR HORAS EXTRAS 100% A PAGAR REF. MES [DICDATAMESANOATUAL] [DICTEXTO]"
546,"VLR HORAS EXTRAS 50% A PAGAR S/SALARIOS (OBRA) REF. MES[DICDATAMESANOATUAL] [DICTEXTO]"
547,"VLR ESPORTULAS A PAGAR REF. MÊS [DICDATAMESANO] AO PADRE [DICTEXTO]"
548,"VLR HORAS EXTRAS 50% A PAGAR S/SALARIOS REF. MES[DICDATAMESANOATUAL]"
549,"VLR ESTOURO DO MÊS A PAGAR S/RCT DE [DICTEXTO]"
550,"VLR HORAS EXTRAS 55% A PAGAR S/RCT DE[DICTEXTO]"
551,"VLR ESTOURO DO MÊS A PAGAR S/SALÁRIOS [DICDATAMESANO] [DICTEXTO]"
552,"VLR HORAS EXTRAS 55% A PAGAR S/SALARIO REF. MES [DICDATAMESANOATUAL] [DICTEXTO]"
553,"VLR FGTS A PAGAR REF. MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
554,"VLR HORAS EXTRAS 65% A PAGAR S/RCT DE[DICTEXTO]"
555,"VLR HORAS EXTRAS 65% A PAGAR S/SALARIOS REF. MES[DICDATAMESANOATUAL] [DICTEXTO]"
556,"VLR HORAS EXTRAS 75% A PAGAR N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
557,"VLR FATURA ÁGUA (SAMAE) A PAGAR REF. MÊS [DICDATAMESANOATUAL] IDENTIFICAÇÃO [DICNUMERICO] [DICTEXTO]"
558,"VLR HORAS EXTRAS 75% A PAGAR S/SALARIO REF. MES [DICDATAMESANOATUAL] [DICTEXTO]"
559,"VLR HORAS EXTRAS 80% A PAGAR REF. MES [DICDATAMESANOATUAL] [DICTEXTO]"
560,"VLR HORAS EXTRAS 80% A PAGAR S/RCT DE[DICTEXTO]"
561,"VLR FATURA BRASIL TELECOM A PAGAR REF. MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
562,"VLR HORAS EXTRAS 85% A PAGAR N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
563,"VLR FATURA CONTRATO Nº [DICNUMERICO] [DICTEXTO]"
564,"VLR HORAS EXTRAS 85% A PAGAR S/SALARIOS REF. MES [DICDATAMESANOATUAL] [DICTEXTO]"
565,"VLR FATURA COPEL A PAGAR REF. MÊS [DICDATAMESANO] Nº [DICNUMERICO] [DICTEXTO]"
566,"VLR HORAS FALTAS S/SALARIO (OBRA) MES [DICDATAMESANOATUAL] [DICTEXTO]"
567,"VLR HORAS NORMAIS A PAGAR S/RCT DE[DICTEXTO]"
568,"VLR FATURA EMBRATEL A PAGAR REF. MÊS [DICDATAMESANO] Nº [DICNUMERICO] [DICTEXTO]"
569,"VLR HORAS NORMAIS A PAGAR S/SALARIOS MES [DICDATAMESANOATUAL] [DICTEXTO]"
570,"VLR HORAS NOTURNAS A PAGAR REF. MES [DICDATAMESANOATUAL] [DICTEXTO]"
